,,,,Labels After Replacement ,,,,
992697360135450624,,,,IRNE,IRNE,IRNE,,IRNE
998658334461964288,,,,IRNE,IRNE,IRNE,,IRNE
979119623177109506,,,,IRNE,IRNE,IRNE,,IRNE
989803306854879232,,,,IRNE,IRNE,IRNE,,IRNE
994381040692158469,,,,IRNE,IRNE,IRNE,,IRNE
995106589957853184,,,,IRNE,IRNE,IRNE,,IRNE
1039036457149579265,,,,IRNE,IRNE,IRNE,,IRNE
1046485515174907910,,,,IRNE,IRNE,IRNE,,IRNE
1040738448267796480,,,,IRNE,IRNE,IRNE,,IRNE
981587788876435458,,,,IRNE,IRNE,IRNE,,IRNE
1041043964940431361,,,,IRNE,IRNE,IRNE,,IRNE
980901601203376128,,,,IRNE,IRNE,IRNE,,IRNE
986514882202951681,,,,IRNE,IRNE,IRNE,,IRNE
994637723993505792,,,,IMDS,IRNE,IMDS,,IMDS
1023971161217093632,,,,IRNE,IRNE,IRNE,,IRNE
973906462308122626,,,,IRNE,IRNE,IRNE,,IRNE
979301717773864960,,,,IRNE,IRNE,IMDS,,IRNE
981490708560347136,,,,IRNE,IRNE,IRNE,,IRNE
980457525278662656,,,,IMDS,IMDS,IMDS,,IMDS
984775259835518977,,,,IMDS,IMDS,IMDS,,IMDS
987788024602865664,,,,IRNE,IMDS,IRNE,,IRNE
983705265479577600,,,,IRNE,IRNE,IRNE,,IRNE
992339792653414400,,,,IRNE,IRNE,IRNE,,IRNE
979125360062357504,,,,IMDS,IRNE,IRNE,,IRNE
978329260178989056,,,,IRNE,IRNE,IRNE,,IRNE
1046418708481155074,,,,IRNE,IRNE,IRNE,,IRNE
981609341416599553,,,,IRNE,IRNE,IMDS,,IRNE
1045366591872028673,,,,IRNE,IRNE,IRNE,,IRNE
981563026540236800,,,,IRNE,IRNE,IRNE,,IRNE
979727507552456704,,,,IMDS,IMDS,IMDS,,IMDS
1042461921985941505,,,,IRNE,IRNE,IRNE,,IRNE
981958033654861829,,,,IMDS,IRNE,IRNE,,IRNE
994975301217280001,,,,IMDS,IMDS,IMDS,,IMDS
980199274691682304,,,,IRNE,IRNE,IMDS,,IRNE
994200011104714759,,,,IRNE,IRNE,IRNE,,IRNE
980046908642086913,,,,IMDS,IRNE,IMDS,,IMDS
1046153298028507137,,,,IRNE,IRNE,IRNE,,IRNE
991266164755099648,,,,IMDS,IMDS,IMDS,,IMDS
979141554769203200,,,,IRNE,IRNE,IMDS,,IRNE
1022961868300840960,,,,IRNE,IRNE,IMDS,,IRNE
983933361608712193,,,,IRNE,IRNE,IMDS,,IRNE
991796333047525376,,,,IRNE,IRNE,IRNE,,IRNE
979684541978808321,,,,IMDS,IMDS,IMDS,,IMDS
1045844291619303429,,,,IRNE,IRNE,IRNE,,IRNE
994942455358410752,,,,IRNE,IRNE,IRNE,,IRNE
979353984568786946,,,,IMDS,IMDS,IMDS,,IMDS
994976051070631939,,,,IRNE,IRNE,IRNE,,IRNE
989133535196995585,,,,IMDS,IMDS,IMDS,,IMDS
984893729780748293,,,,IMDS,IMDS,IMDS,,IMDS
1045804502396350466,,,,IRNE,IRNE,IRNE,,IRNE
980168133532114944,,,,IMDS,IMDS,IMDS,,IMDS
989620845470474241,,,,IMDS,IMDS,IMDS,,IMDS
981270654409420801,,,,IRNE,IRNE,IRNE,,IRNE
1023951571586097152,,,,IRNE,IRNE,IRNE,,IRNE
979721089784918016,,,,IMDS,IMDS,IMDS,,IMDS
1041293655363866626,,,,IRNE,IRNE,IRNE,,IRNE
981958195773100032,,,,IMDS,IMDS,IMDS,,IMDS
988402286496972800,,,,IMDS,IMDS,IMDS,,IMDS
994224464446525440,,,,IRNE,IRNE,IRNE,,IRNE
986548179238903809,,,,IRNE,IRNE,IMFL,,IRNE
995413254477418498,,,,IRNE,IRNE,IRNE,,IRNE
990639336927514626,,,,IRNE,IRNE,IRNE,,IRNE
1033450778135080961,,,,IRNE,IRNE,IRNE,,IRNE
1022875742248599552,,,,IRNE,IRNE,IMDS,,IRNE
995301494214877184,,,,IRNE,IRNE,IRNE,,IRNE
994240150996770817,,,,IRNE,IRNE,IRNE,,IRNE
981887256075079681,,,,IRNE,IRNE,IRNE,,IRNE
1045400759628697600,,,,IRNE,IRNE,IRNE,,IRNE
984044157575495680,,,,IRNE,IRNE,IRNE,,IRNE
979373062960410624,,,,IMDS,IMDS,IMDS,,IMDS
986535713595379712,,,,IRNE,IRNE,IRNE,,IRNE
988492315017834496,,,,IRNE,IRNE,IRNE,,IRNE
981829817174814720,,,,IMDS,IRNE,IMDS,,IMDS
1046079294856974336,,,,IRNE,IRNE,IRNE,,IRNE
981876908450336769,,,,IRNE,IRNE,IRNE,,IRNE
1045352565611933696,,,,IMDS,IMDS,IMDS,,IMDS
1044646990322323461,,,,IRNE,IRNE,IRNE,,IRNE
980161500420681731,,,,IMDS,IMDS,IMDS,,IMDS
973893391149809664,,,,IRNE,IRNE,IRNE,,IRNE
1044645008266186752,,,,IRNE,IRNE,IRNE,,IRNE
981959490894532608,,,,IMDS,IMDS,IMDS,,IMDS
997839747518263296,,,,IRNE,IRNE,IRNE,,IRNE
979727390770417664,,,,IRNE,IRNE,IRNE,,IRNE
987938805868122112,,,,IRNE,IRNE,IRNE,,IRNE
1015255816436371456,,,,IRNE,IRNE,IRNE,,IRNE
1044641888744165376,,,,IRNE,IRNE,IRNE,,IRNE
988171946549547013,,,,IMDS,IRNE,IRNE,,IRNE
979753224814186497,,,,IRNE,IRNE,IRNE,,IRNE
994714893013127168,,,,IRNE,IMDS,IMDS,,IMDS
981657980646010880,,,,IRNE,IRNE,IMDS,,IRNE
1039293398488948736,,,,IRNE,IRNE,IRNE,,IRNE
999910297883234304,,,,IRNE,IRNE,IRNE,,IRNE
988115257578131458,,,,IMDS,IMDS,IMDS,,IMDS
1045454134898577408,,,,IRNE,IRNE,IRNE,,IRNE
993460131043168263,,,,IRNE,IRNE,IRNE,,IRNE
986516930629652481,,,,IMDS,IRNE,IRNE,,IRNE
981507873481084928,,,,IRNE,IRNE,IRNE,,IRNE
980390743763226624,,,,IRNE,IRNE,IRNE,,IRNE
1005157689347985409,,,,IMDS,IMDS,IMDS,,IMDS
986539904111992832,,,,IRNE,IRNE,IRNE,,IRNE
999908793017294848,,,,IRNE,IRNE,IRNE,,IRNE
986527529170276352,,,,IRNE,IRNE,IRNE,,IRNE
1033497796953952256,,,,IRNE,IMDS,IRNE,,IRNE
979760061110276096,,,,IMDS,IMDS,IMDS,,IMDS
988127606150193154,,,,IMDS,IMDS,IMDS,,IMDS
979303154432004096,,,,IRNE,IRNE,IMDS,,IRNE
1046024850471616512,,,,IRNE,IRNE,IRNE,,IRNE
984689556388753409,,,,IRNE,IRNE,IRNE,,IRNE
1042303438686756864,,,,IRNE,IRNE,IRNE,,IRNE
1039875974266073088,,,,IRNE,IRNE,IRNE,,IRNE
1038807228671770627,,,,IRNE,IRNE,IRNE,,IRNE
1003369794089963521,,,,IRNE,IRNE,IRNE,,IRNE
1000215436393410560,,,,IRNE,IRNE,IMDS,,IRNE
981535194418212865,,,,IMDS,IRNE,IRNE,,IRNE
984677073955549184,,,,IRNE,IRNE,IRNE,,IRNE
994936918596079616,,,,IRNE,IRNE,IMFL,,IRNE
988006912368304128,,,,IMDS,IMDS,IMDS,,IMDS
979714660176973825,,,,IMDS,IMDS,IMDS,,IMDS
998990545543458817,,,,IRNE,IRNE,IRNE,,IRNE
1015283468337631232,,,,IRNE,IRNE,IRNE,,IRNE
988923041613742081,,,,IMDS,IRNE,IMDS,,IMDS
979693957809623040,,,,IRNE,IRNE,IRNE,,IRNE
980076343722377217,,,,IRNE,IRNE,IRNE,,IRNE
997548911941373952,,,,IRNE,IRNE,IRNE,,IRNE
979752276674908161,,,,IMDS,IMDS,IMDS,,IMDS
1023960700014796800,,,,IMDS,IMDS,IMDS,,IMDS
1044952621352669185,,,,IRNE,IRNE,IRNE,,IRNE
974673151434133505,,,,IMDS,IRNE,IRNE,,IRNE
977850415369932801,,,,IMDS,IMDS,IMDS,,IMDS
989569771887824896,,,,IMDS,IMDS,IMDS,,IMDS
998741543094800387,,,,IRNE,IRNE,IRNE,,IRNE
979198820419559425,,,,IRNE,IRNE,IMDS,,IRNE
979868211075272704,,,,IMDS,IRNE,IMDS,,IMDS
990285007431393280,,,,IRNE,IRNE,IRNE,,IRNE
989620510341386240,,,,IRNE,IRNE,IRNE,,IRNE
980097694352932866,,,,IMDS,IRNE,IMDS,,IMDS
1039585023014387712,,,,IRNE,IRNE,IRNE,,IRNE
989502511752065024,,,,IRNE,IRNE,IRNE,,IRNE
993990816799580161,,,,IMDS,IMDS,IMDS,,IMDS
1003274217041879041,,,,IRNE,IRNE,IRNE,,IRNE
1023969793047707650,,,,IMDS,IMDS,IMDS,,IMDS
1039338364707713024,,,,IRNE,IRNE,IRNE,,IRNE
988046100631375872,,,,IMDS,IMDS,IMDS,,IMDS
990156186862354432,,,,IMDS,IMDS,IMDS,,IMDS
1040328913229176838,,,,IRNE,IRNE,IRNE,,IRNE
997125134828883968,,,,IRNE,IRNE,IRNE,,IRNE
994316575921623041,,,,IRNE,IRNE,IRNE,,IRNE
973333887085613056,,,,IRNE,IRNE,IRNE,,IRNE
994166335004467200,,,,IRNE,IRNE,IRNE,,IRNE
992869899965009920,,,,IRNE,IRNE,IRNE,,IRNE
980397897689780230,,,,IRNE,IRNE,IRNE,,IRNE
989528243735842818,,,,IMDS,IMDS,IMDS,,IMDS
990522689914916864,,,,IRNE,IRNE,IRNE,,IRNE
994261394852806656,,,,IRNE,IRNE,IRNE,,IRNE
1045624980782948353,,,,IRNE,IRNE,IRNE,,IRNE
991781966386212864,,,,IMDS,IMDS,IMDS,,IMDS
988043297686982656,,,,IMDS,IMDS,IMDS,,IMDS
979887382118924289,,,,IRNE,IRNE,IRNE,,IRNE
979746641556230144,,,,IMDS,IMDS,IMDS,,IMDS
990381217659936769,,,,IRNE,IRNE,IRNE,,IRNE
983933916250824704,,,,IRNE,IRNE,IRNE,,IRNE
988406737106624512,,,,IMDS,IMDS,IMDS,,IMDS
988053047938048001,,,,IMDS,IMDS,IMDS,,IMDS
989530547637628928,,,,IRNE,IRNE,IRNE,,IRNE
988410295621177345,,,,IRNE,IRNE,IRNE,,IRNE
979720089015672833,,,,IRNE,IRNE,IMDS,,IRNE
1034876390414462982,,,,IRNE,IRNE,IRNE,,IRNE
989530821118832641,,,,IRNE,IRNE,IRNE,,IRNE
1033843955199352834,,,,IRNE,IRNE,IMDS,,IRNE
979270763021832192,,,,IMDS,IRNE,IMDS,,IMDS
980480051257933824,,,,IRNE,IRNE,IRNE,,IRNE
995487423076491265,,,,IRNE,IRNE,IRNE,,IRNE
981550102711033857,,,,IMDS,IMDS,IMDS,,IMDS
979839798792937480,,,,IMDS,IMDS,IMDS,,IMDS
995267417185103872,,,,IMDS,IRNE,IMDS,,IMDS
991650516563308544,,,,IMDS,IMDS,IMDS,,IMDS
995380270491750400,,,,IRNE,IRNE,IRNE,,IRNE
1044647458314293248,,,,IRNE,IRNE,IRNE,,IRNE
1041314394607636480,,,,IRNE,IRNE,IRNE,,IRNE
989557577066393600,,,,IRNE,IRNE,IRNE,,IRNE
987801665368657920,,,,IMDS,IRNE,IRNE,,IRNE
988127508913688576,,,,IMDS,IMDS,IMDS,,IMDS
984116310987681792,,,,IMDS,IMDS,IMDS,,IMDS
1031234905089486848,,,,IMDS,IMDS,IMDS,,IMDS
995272931763683330,,,,IMDS,IRNE,IMDS,,IMDS
989801007893839872,,,,IRNE,IRNE,IRNE,,IRNE
981628258809733120,,,,IRNE,IRNE,IRNE,,IRNE
984300399946534912,,,,IMDS,IMDS,IMDS,,IMDS
979752289924677636,,,,IMDS,IMDS,IMDS,,IMDS
988393942260568066,,,,IMDS,IMDS,IMDS,,IMDS
1031276067259133954,,,,IMDS,IMDS,IMDS,,IMDS
999804921275969536,,,,IRNE,IRNE,IRNE,,IRNE
1046082710832394242,,,,IRNE,IRNE,IRNE,,IRNE
995450551826636801,,,,IMDS,IMDS,IRNE,,IMDS
1013892671516106752,,,,IRNE,IRNE,IRNE,,IRNE
997842459253190656,,,,IMDS,IMDS,IMDS,,IMDS
987879832406122497,,,,IMDS,IMDS,IMDS,,IMDS
1045823456313573382,,,,IRNE,IRNE,IRNE,,IRNE
981160551551324160,,,,IMDS,IMDS,IMDS,,IMDS
1046518180955459584,,,,IRNE,IRNE,IRNE,,IRNE
994550013677142016,,,,IMDS,IRNE,IRNE,,IRNE
979346320531042305,,,,IMDS,IMDS,IMDS,,IMDS
980919586496417792,,,,IRNE,IRNE,IRNE,,IRNE
988745342857474048,,,,IMDS,IMDS,IMDS,,IMDS
979748083209826304,,,,IRNE,IRNE,IRNE,,IRNE
988090168761602048,,,,IMDS,IRNE,IMDS,,IMDS
990121239476932608,,,,IRNE,IRNE,IRNE,,IRNE
1046092940454645760,,,,IMDS,IRNE,IMDS,,IMDS
979722170082480128,,,,IRNE,IRNE,IRNE,,IRNE
1029352247698907137,,,,IRNE,IRNE,IRNE,,IRNE
992348168066134016,,,,IRNE,IRNE,IRNE,,IRNE
980455408799232000,,,,IRNE,IRNE,IMDS,,IRNE
989528953328230400,,,,IMDS,IMDS,IMDS,,IMDS
1023947555292491776,,,,IRNE,IRNE,IRNE,,IRNE
1046461884013187073,,,,IRNE,IRNE,IRNE,,IRNE
980114349489520640,,,,IMDS,IMDS,IMDS,,IMDS
1014880226604732416,,,,IMDS,IMDS,IMDS,,IMDS
999469281816514561,,,,IRNE,IRNE,IRNE,,IRNE
991340089312792577,,,,IRNE,IRNE,IRNE,,IRNE
1039598739193782272,,,,IRNE,IRNE,IRNE,,IRNE
1001465251123089408,,,,IRNE,IRNE,IRNE,,IRNE
988534701332811776,,,,IRNE,IRNE,IRNE,,IRNE
994919016421617664,,,,IMDS,IRNE,IRNE,,IRNE
994139870388989952,,,,IRNE,IRNE,IRNE,,IRNE
1044648724000059392,,,,IRNE,IRNE,IRNE,,IRNE
983706684005797890,,,,IRNE,IRNE,IRNE,,IRNE
1037478245703270400,,,,IRNE,IRNE,IRNE,,IRNE
979709167471603712,,,,IMDS,IMDS,IMDS,,IMDS
979752782860349440,,,,IMDS,IMDS,IMDS,,IMDS
989956093756563457,,,,IRNE,IRNE,IRNE,,IRNE
1044644656695398402,,,,IMDS,IMDS,IMDS,,IMDS
981629399098413061,,,,IMDS,IMDS,IMDS,,IMDS
977877177877385216,,,,IMDS,IRNE,IRNE,,IRNE
995350216722264072,,,,IRNE,IRNE,IRNE,,IRNE
984830529584467968,,,,IMDS,IRNE,IMDS,,IMDS
990475070563868673,,,,IRNE,IRNE,IRNE,,IRNE
1042511033460576256,,,,IRNE,IRNE,IRNE,,IRNE
981670037307232256,,,,IRNE,IRNE,IRNE,,IRNE
980168691097718784,,,,IRNE,IRNE,IMDS,,IRNE
989846028055662592,,,,IRNE,IRNE,IRNE,,IRNE
987759110354436096,,,,IRNE,IRNE,IRNE,,IRNE
993425038937387008,,,,IMDS,IRNE,IRNE,,IRNE
989529085117390848,,,,IMDS,IMDS,IMDS,,IMDS
991443086948687873,,,,IRNE,IRNE,IRNE,,IRNE
989524907699654657,,,,IMDS,IMDS,IMDS,,IMDS
991271390883074048,,,,IMDS,IMDS,IRNE,,IMDS
988414073296613376,,,,IRNE,IMDS,IMDS,,IMDS
979752318802518016,,,,IRNE,IRNE,IRNE,,IRNE
979710824439828481,,,,IMDS,IMDS,IMDS,,IMDS
988029203336646657,,,,IMDS,IMDS,IMDS,,IMDS
981955274901741570,,,,IMDS,IRNE,IMDS,,IMDS
994339899112394757,,,,IRNE,IRNE,IRNE,,IRNE
981667068192940033,,,,IMDS,IMDS,IMDS,,IMDS
981639911408373761,,,,IRNE,IMDS,IMDS,,IMDS
988495574017114112,,,,IRNE,IRNE,IMDS,,IRNE
990855643811729408,,,,IRNE,IRNE,IRNE,,IRNE
1045006556180488193,,,,IMDS,IMDS,IMDS,,IMDS
998588352441016320,,,,IMDS,IRNE,IMDS,,IMDS
1039279191655673856,,,,IRNE,IRNE,IRNE,,IRNE
995969119278305282,,,,IRNE,IRNE,IMDS,,IRNE
992670074271039488,,,,IRNE,IRNE,IRNE,,IRNE
1039230551377498112,,,,IRNE,IRNE,IRNE,,IRNE
994263944452861952,,,,IRNE,IRNE,IRNE,,IRNE
994202205174620160,,,,IRNE,IRNE,IRNE,,IRNE
995335772952780801,,,,IRNE,IRNE,IRNE,,IRNE
993942946822213632,,,,IMDS,IMDS,IMDS,,IMDS
993470271116980225,,,,IRNE,IRNE,IRNE,,IRNE
994191599369367554,,,,IRNE,IRNE,IRNE,,IRNE
995227214294781953,,,,IMDS,IMDS,IMDS,,IMDS
979827093776338945,,,,IRNE,IRNE,IRNE,,IRNE
980427586198278144,,,,IRNE,IRNE,IRNE,,IRNE
988385135027544064,,,,IMDS,IMDS,IRNE,,IMDS
981662468366831616,,,,IRNE,IRNE,IRNE,,IRNE
979759037167390727,,,,IRNE,IRNE,IRNE,,IRNE
995360060145590273,,,,IRNE,IRNE,IRNE,,IRNE
1022873315684352001,,,,IRNE,IRNE,IRNE,,IRNE
1031235306123677697,,,,IMDS,IMDS,IMDS,,IMDS
989549023798362112,,,,IRNE,IRNE,IRNE,,IRNE
988066252835971072,,,,IRNE,IRNE,IRNE,,IRNE
981536054728589313,,,,IMDS,IMDS,IMDS,,IMDS
980175621216227328,,,,IMDS,IMDS,IMDS,,IMDS
989607510280757248,,,,IMDS,IMDS,IMDS,,IMDS
994951196057264128,,,,IMDS,IMDS,IMDS,,IMDS
989648608889884674,,,,IRNE,IMDS,IMDS,,IMDS
988043790085746688,,,,IRNE,IMDS,IMDS,,IMDS
988451535796531200,,,,IMDS,IMDS,IMDS,,IMDS
1023935702927659008,,,,IRNE,IRNE,IRNE,,IRNE
981585076986220545,,,,IRNE,IRNE,IRNE,,IRNE
989635934659457027,,,,IRNE,IMDS,IRNE,,IRNE
988441845708546049,,,,IRNE,IRNE,IRNE,,IRNE
981615152880652290,,,,IRNE,IRNE,IRNE,,IRNE
980060889620590592,,,,IMDS,IRNE,IMDS,,IMDS
989664371210162177,,,,IRNE,IRNE,IRNE,,IRNE
981594584903020547,,,,IRNE,IRNE,IRNE,,IRNE
988171928648200192,,,,IRNE,IRNE,IRNE,,IRNE
1022886082860466176,,,,IMDS,IMDS,IMDS,,IMDS
995273144981184513,,,,IMDS,IMDS,IMDS,,IMDS
980160012273188864,,,,IRNE,IMDS,IRNE,,IRNE
988527066990694401,,,,IMDS,IMDS,IMDS,,IMDS
984546899599478784,,,,IRNE,IRNE,IRNE,,IRNE
983874300888473602,,,,IMDS,IMDS,IMDS,,IMDS
989604254066401281,,,,IMDS,IMDS,IRNE,,IMDS
984171386682904576,,,,IRNE,IRNE,IRNE,,IRNE
988056318379548675,,,,IMDS,IRNE,IMDS,,IMDS
1028806882507608064,,,,IRNE,IRNE,IRNE,,IRNE
981231310969692160,,,,IMDS,IMDS,IRNE,,IMDS
1034854869264474113,,,,IMDS,IMDS,IMDS,,IMDS
980140103988326400,,,,IRNE,IRNE,IRNE,,IRNE
994148739907510272,,,,IRNE,IMDS,IRNE,,IRNE
993428020462604288,,,,IMDS,IMDS,IMDS,,IMDS
979796397359812610,,,,IMDS,IMDS,IMDS,,IMDS
994270742631022592,,,,IRNE,IRNE,IRNE,,IRNE
988150672402022401,,,,IRNE,IRNE,IRNE,,IRNE
989871273604939776,,,,IMDS,IMDS,IMDS,,IMDS
980141293551661056,,,,IMDS,IMDS,IMDS,,IMDS
993270032347140096,,,,IMDS,IRNE,IRNE,,IRNE
993951483245793282,,,,IRNE,IRNE,IRNE,,IRNE
993416295822577664,,,,IRNE,IMDS,IRNE,,IRNE
1022879567437066240,,,,IMDS,IMDS,IMDS,,IMDS
997859225215864833,,,,IMDS,IMDS,IRNE,,IMDS
981622593173295104,,,,IMDS,IMDS,IMDS,,IMDS
988388546712043522,,,,IMDS,IMDS,IMDS,,IMDS
979751079289245696,,,,IMDS,IMDS,IMDS,,IMDS
994966949997240321,,,,IMDS,IMDS,IMDS,,IMDS
988418597579042816,,,,IMDS,IMDS,IRNE,,IMDS
993969682481852421,,,,IRNE,IRNE,IMFL,,IRNE
988138539228549122,,,,IMDS,IMDS,IMDS,,IMDS
980452685609611264,,,,IMDS,IMDS,IMDS,,IMDS
980207135215808513,,,,IRNE,IRNE,IRNE,,IRNE
989533063247024129,,,,IRNE,IRNE,IRNE,,IRNE
981563898208899073,,,,IMDS,IMDS,IMDS,,IMDS
978008056377368576,,,,IRNE,IRNE,IRNE,,IRNE
979744368973242368,,,,IRNE,IRNE,IRNE,,IRNE
1001231210159501313,,,,IMDS,IMDS,IRNE,,IMDS
988044885013008385,,,,IMDS,IMDS,IMDS,,IMDS
980193307249790976,,,,IRNE,IRNE,IRNE,,IRNE
995322416300806144,,,,IMDS,IRNE,IMDS,,IMDS
989569497483890689,,,,IRNE,IRNE,IRNE,,IRNE
995104199871553536,,,,IRNE,IRNE,IRNE,,IRNE
994975110925901824,,,,IRNE,IRNE,IRNE,,IRNE
989580204791291904,,,,IMDS,IMDS,IMDS,,IMDS
989571870956707841,,,,IMDS,IMDS,IMDS,,IMDS
1037409459964928001,,,,IMDS,IMDS,IMDS,,IMDS
993421667232813056,,,,IMDS,IMDS,IMDS,,IMDS
989641095117197313,,,,IMDS,IMDS,IMDS,,IMDS
988389678507274242,,,,IRNE,IRNE,IRNE,,IRNE
981655975026397185,,,,IMDS,IMDS,IMDS,,IMDS
1037649237511688192,,,,IRNE,IRNE,IRNE,,IRNE
988863610989502464,,,,IRNE,IRNE,IRNE,,IRNE
970364949695406080,,,,IMDS,IMDS,IMDS,,IMDS
979738841065062403,,,,IRNE,IRNE,IRNE,,IRNE
1037412564156735488,,,,IMDS,IMDS,IMDS,,IMDS
994955557890150400,,,,IMDS,IRNE,IRNE,,IRNE
991441837964525569,,,,IMDS,IMDS,IMDS,,IMDS
1014935130664783878,,,,IMDS,IRNE,IRNE,,IRNE
979779609725108227,,,,IMDS,IMDS,IMDS,,IMDS
979737863582601221,,,,IRNE,IRNE,IRNE,,IRNE
979795671988473858,,,,IRNE,IRNE,IRNE,,IRNE
993965907608244225,,,,IMDS,IMDS,IMDS,,IMDS
980141883853852672,,,,IMDS,IMDS,IMDS,,IMDS
998593173785137163,,,,IMDS,IMDS,IMDS,,IMDS
995540504245829632,,,,IMDS,IMDS,IMDS,,IMDS
987858741130420226,,,,IRNE,IRNE,IRNE,,IRNE
980080641520865281,,,,IRNE,IRNE,IRNE,,IRNE
981568891922145280,,,,IRNE,IRNE,IRNE,,IRNE
979797613305384961,,,,IMDS,IMDS,IMDS,,IMDS
988391001910841345,,,,IRNE,IRNE,IRNE,,IRNE
988138987318665216,,,,IRNE,IRNE,IRNE,,IRNE
1037220030419587072,,,,IMDS,IMDS,IRNE,,IMDS
979789053406187520,,,,IRNE,IRNE,IMDS,,IRNE
989581372179263488,,,,IRNE,IRNE,IRNE,,IRNE
995177354795372544,,,,IMDS,IMDS,IMDS,,IMDS
994278907498164224,,,,IRNE,IMDS,IMDS,,IMDS
1022874917417758725,,,,IMDS,IMDS,IMDS,,IMDS
979797307561529346,,,,IMDS,IMDS,IMDS,,IMDS
989533245191712768,,,,IMDS,IMDS,IMDS,,IMDS
980135638036041728,,,,IRNE,IMDS,IRNE,,IRNE
979787575358578690,,,,IMDS,IRNE,IRNE,,IRNE
994904362190241793,,,,IRNE,IRNE,IRNE,,IRNE
995310276370157568,,,,IMDS,IMDS,IRNE,,IMDS
979739550657536001,,,,IRNE,IRNE,IRNE,,IRNE
989600200242188289,,,,IMDS,IMDS,IMDS,,IMDS
981271265007857664,,,,IRNE,IRNE,IRNE,,IRNE
989607132046733314,,,,IMDS,IMDS,IMDS,,IMDS
979319445398147072,,,,IRNE,IRNE,IRNE,,IRNE
980438746326855681,,,,IRNE,IRNE,IRNE,,IRNE
981635995878686721,,,,IMDS,IMDS,IMDS,,IMDS
980485298856525825,,,,IMDS,IRNE,IMDS,,IMDS
1037413192048287744,,,,IMDS,IMDS,IMDS,,IMDS
980124420051296256,,,,IRNE,IRNE,IRNE,,IRNE
995550790872903680,,,,IMDS,IRNE,IMDS,,IMDS
989764609081987072,,,,IRNE,IRNE,IRNE,,IRNE
981567772558798848,,,,IRNE,IRNE,IMDS,,IRNE
994141559040995328,,,,IRNE,IRNE,IRNE,,IRNE
988388201210499077,,,,IMDS,IMDS,IMDS,,IMDS
979750857402134528,,,,IRNE,IRNE,IRNE,,IRNE
978007478079315968,,,,IRNE,IRNE,IRNE,,IRNE
988008417326436352,,,,IMDS,IRNE,IMDS,,IMDS
981572936682430464,,,,IMDS,IMDS,IMDS,,IMDS
994190727369326592,,,,IMDS,IMDS,IMDS,,IMDS
989533438331015168,,,,IMDS,IMDS,IMDS,,IMDS
994168417887375360,,,,IRNE,IRNE,IRNE,,IRNE
979336182277472257,,,,IMDS,IMDS,IRNE,,IMDS
980149028133507073,,,,IMDS,IMDS,IMDS,,IMDS
979804096965369857,,,,IMDS,IMDS,IMDS,,IMDS
989525052336025601,,,,IRNE,IRNE,IMDS,,IRNE
980114962390638592,,,,IMDS,IMDS,IMDS,,IMDS
995158343764316160,,,,IRNE,IMFL,IRNE,,IRNE
1022600430390587393,,,,IRNE,IRNE,IRNE,,IRNE
1031219501818359808,,,,IMDS,IMDS,IMDS,,IMDS
993420865516777472,,,,IMDS,IMDS,IMDS,,IMDS
1023930629296193537,,,,IRNE,IRNE,IRNE,,IRNE
981637899363016706,,,,IMDS,IMDS,IMDS,,IMDS
980587920028504065,,,,IRNE,IRNE,IRNE,,IRNE
988178571574304769,,,,IRNE,IRNE,IRNE,,IRNE
1031217477630545920,,,,IMDS,IMDS,IMDS,,IMDS
979779370737963008,,,,IRNE,IRNE,IRNE,,IRNE
981562048529272834,,,,IMDS,IMDS,IMDS,,IMDS
981578690097303553,,,,IRNE,IRNE,IRNE,,IRNE
988096784927985671,,,,IRNE,IRNE,IRNE,,IRNE
998654380659347456,,,,IMDS,IMDS,IMDS,,IMDS
994660988027891713,,,,IRNE,IRNE,IRNE,,IRNE
979828644070772736,,,,IMDS,IMDS,IRNE,,IMDS
981631346475962368,,,,IMDS,IMDS,IMDS,,IMDS
989578097656762369,,,,IMDS,IMDS,IMDS,,IMDS
994407188448849920,,,,IMDS,IMDS,IMDS,,IMDS
987860004047859712,,,,IRNE,IRNE,IRNE,,IRNE
984117215330004992,,,,IMDS,IRNE,IRNE,,IRNE
979743026749890560,,,,IRNE,IRNE,IRNE,,IRNE
995102704069500931,,,,IRNE,IRNE,IRNE,,IRNE
994256817457975296,,,,IRNE,IRNE,IRNE,,IRNE
1023955145565106176,,,,IRNE,IMDS,IRNE,,IRNE
1000561667795816448,,,,IRNE,IRNE,IMDS,,IRNE
989085184665554946,,,,IMDS,IMDS,IMDS,,IMDS
1039230762535534593,,,,IRNE,IRNE,IRNE,,IRNE
1031224679418273792,,,,IMDS,IMDS,IMDS,,IMDS
995332328712036352,,,,IMDS,IMDS,IMDS,,IMDS
994199501106765825,,,,IMDS,IRNE,IRNE,,IRNE
1031219342455828480,,,,IMDS,IMDS,IMDS,,IMDS
987941858587369472,,,,IRNE,IRNE,IMDS,,IRNE
988401269927751680,,,,IRNE,IMDS,IMDS,,IMDS
1038841291684110339,,,,IMDS,IRNE,IMDS,,IMDS
994141993856126976,,,,IRNE,IRNE,IRNE,,IRNE
993392178868183041,,,,IRNE,IMDS,IRNE,,IRNE
988175901564329990,,,,IRNE,IRNE,IRNE,,IRNE
1037808083618148357,,,,IMDS,IMDS,IMDS,,IMDS
988504657914925056,,,,IRNE,IRNE,IRNE,,IRNE
980130487309160448,,,,IMDS,IMDS,IMDS,,IMDS
